# Advanced Satellite Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
# Output: D:\khenk\Downloads\SNC Sat Tracking Peng\comparison_results\run_20260323_103700\imm_adaptive\output_video.mp4
#
# frame, track_id, x, y, confidence, speed, vx, vy, quality, intensity
#================================================================================
19, 1, -2, 50, 0.5667, 7.4782, -1.2471, 7.3735, 0.3400, 215.50
19, 11, -5, 166, 0.5556, 55.6158, -4.2836, 55.4506, 0.2222, 193.25
20, 1, 25, 55, 0.8222, 12.3594, 10.5471, 6.4431, 0.5756, 212.71
20, 8, 14, 31, 0.9889, 1.2432, 1.2160, -0.2583, 0.9889, 237.62
20, 13, 104, 14, 0.7111, 22.6632, 21.2753, -7.8093, 0.3556, 200.60
20, 48, 87, 124, 0.6000, 63.5034, 60.4356, 19.4992, 0.1800, 152.67
20, 61, 4, 119, 0.7111, 11.6508, -11.6162, 0.8974, 0.3556, 199.80
20, 84, 35, 36, 0.6000, 41.5017, 29.7933, 28.8921, 0.1800, 212.00
20, 92, 81, 120, 0.7611, 1.2749, -1.2517, 0.2418, 0.3806, 147.80
20, 18, -27, 156, 0.6111, 53.4447, -27.2657, 45.9665, 0.3056, 190.40
20, 54, 121, -19, 0.6111, 30.3628, 17.7216, -24.6545, 0.3056, 164.80
21, 8, 16, 31, 1.0000, 1.7813, 1.7812, 0.0187, 1.0000, 238.92
21, 45, 48, 35, 0.6000, 64.8878, 13.6647, -63.4326, 0.1800, 182.67
21, 48, 114, 124, 0.6556, 30.5148, 30.4899, 1.2312, 0.2622, 139.75
21, 84, 46, 50, 0.6556, 19.8955, 12.5107, 15.4698, 0.2622, 211.25
21, 92, 79, 121, 0.8167, 1.9510, -1.7860, 0.7851, 0.4900, 146.28
21, 13, 126, 6, 0.6111, 22.6632, 21.2753, -7.8093, 0.3056, 200.60
22, 8, 17, 31, 1.0000, 1.2223, 1.2216, 0.0400, 1.0000, 240.01
22, 45, 99, 6, 0.6556, 57.4589, 47.7850, -31.9080, 0.2622, 173.50
22, 48, 115, 122, 0.7111, 3.1408, 2.9150, -1.1693, 0.3556, 129.20
22, 77, 87, 30, 0.9333, 0.3514, 0.3285, -0.1247, 0.8400, 186.61
22, 84, 29, 83, 0.7111, 35.1746, -14.3687, 32.1060, 0.3556, 204.60
22, 92, 78, 121, 0.8722, 1.2411, -1.2211, 0.2221, 0.6106, 147.10
23, 8, 19, 31, 1.0000, 1.7797, 1.7796, 0.0103, 1.0000, 240.47
23, 92, 77, 121, 0.9278, 0.9697, -0.9692, -0.0303, 0.7422, 148.58
23, 45, 147, -26, 0.5556, 57.4589, 47.7850, -31.9080, 0.2222, 173.50
24, 8, 21, 30, 1.0000, 2.1888, 2.0320, -0.8136, 1.0000, 241.30
